iter	Passed	Remaining
163	172	879
164	173	879
165	174	877
166	175	873
167	175	870
168	176	866
169	176	863
170	177	859
171	177	856
172	178	852
173	179	849
174	179	846
175	181	851
176	182	850
177	183	849
178	185	849
179	185	847
180	186	845
181	187	843
182	188	842
183	189	839
184	190	837
185	190	835
186	191	833
187	192	831
188	193	830
189	195	832
190	196	833
191	197	832
192	198	832
193	200	831
194	201	830
195	201	827
196	202	824
197	202	822
198	203	819
199	204	817
200	204	814
201	205	811
202	206	812
203	207	810
204	209	811
205	209	809
206	210	806
207	211	803
208	211	801
209	212	798
210	212	795
211	213	793
212	214	790
213	214	788
214	215	785
215	215	783
216	216	780
217	216	778
218	217	775
219	218	773
220	219	772
221	219	770
222	221	771
223	222	770
224	223	768
225	223	766
226	224	763
227	224	761
228	225	759
229	226	757
230	226	754
231	227	751
232	227	749
233	228	747
234	228	744
235	229	742
236	229	740
237	230	738
238	231	736
239	231	733
240	232	731
241	233	730
242	234	732
243	236	731
244	236	729
245	237	727
246	238	725
247	238	723
248	239	721
249	239	719
250	240	716
251	240	715
252	241	713
253	242	711
254	242	709
255	243	707
256	243	705
257	244	703
258	245	701
259	247	703
260	248	704
261	249	703
262	250	702
263	251	701
264	253	701
265	253	700
266	254	699
267	256	699
268	256	698
269	257	696
270	258	696
271	259	695
272	260	694
273	262	694
274	263	694
275	264	693
276	266	695
277	267	694
278	268	693
279	269	692
280	270	691
281	271	691
282	272	690
283	274	691
284	275	692
285	277	691
286	278	691
287	279	690
288	280	689
289	281	688
290	281	687
291	283	686
292	284	685
293	285	685
294	286	684
295	289	689
296	290	688
297	292	687
298	292	686
299	293	685
300	294	684
301	295	683
302	296	682
303	297	681
304	298	681
305	299	680
306	302	683
307	304	684
308	305	683
309	306	682
310	307	681
311	308	680
312	309	679
313	310	678
314	311	677
315	312	676
316	313	675
317	314	675
318	316	674
319	317	674
320	318	673
321	319	673
322	320	672
323	321	671
324	323	670
325	325	671
326	326	671
327	327	671
328	329	671
329	330	670
330	331	670
331	333	670
332	334	669
333	335	668
334	336	667
335	337	666
336	338	666
337	340	666
338	341	665
339	342	665
340	343	664
341	344	663
342	346	663
343	347	662
344	348	661
345	349	661
346	350	660
347	352	661
348	354	661
349	356	661
350	357	661
351	358	660
352	360	660
353	361	660
354	363	659
355	364	658
356	365	658
357	366	657
358	369	658
359	370	658
360	371	657
361	372	656
362	373	655
363	374	654
364	375	653
365	376	652
366	378	652
367	379	652
368	380	651
369	382	651
370	383	650
371	385	650
372	386	649
373	388	650
374	389	649
375	391	649
376	395	653
377	397	653
378	397	652
379	398	650
380	400	649
381	401	648
382	402	647
383	403	646
384	404	645
385	405	644
386	406	643
387	409	645
388	410	644
389	411	643
390	412	643
391	414	642
392	415	641
393	416	640
394	417	638
395	417	637
396	419	636
397	420	635
398	421	635
399	423	635
400	424	634
401	425	633
402	426	632
403	427	631
404	428	630
405	430	629
406	431	628
407	433	628
408	434	627
409	434	625
410	436	625
411	437	624
412	439	624
413	440	623
414	441	621
415	442	620
416	442	619
417	444	618
418	445	618
419	448	619
420	450	619
421	452	619
422	453	618
423	454	617
424	455	616
425	457	616
426	458	615
427	462	617
428	463	617
429	466	617
430	467	616
431	468	616
432	470	615
433	471	614
434	472	613
435	473	612
436	475	612
437	476	611
438	478	611
439	480	611
440	481	610
441	482	609
442	483	608
443	485	607
444	486	607
445	488	607
446	490	606
447	491	605
448	492	604
449	494	604
450	495	603
451	496	602
452	498	602
453	499	601
454	501	600
455	504	601
456	506	601
457	507	600
458	509	599
459	510	598
460	511	597
461	512	596
462	514	596
463	517	597
464	519	597
465	521	597
466	522	596
467	523	595
468	525	595
469	526	594
470	528	593
471	529	592
472	530	591
473	532	590
474	535	591
475	536	590
476	537	589
477	539	588
478	540	587
479	541	586
480	542	585
481	544	584
482	546	585
483	548	584
484	549	583
485	550	582
486	551	581
487	552	580
488	553	578
489	555	577
490	556	577
491	557	576
492	559	575
493	560	574
494	562	573
495	563	572
496	564	571
497	565	570
498	566	569
499	568	568
500	570	567
501	571	566
502	573	566
503	574	565
504	575	564
505	577	563
506	578	562
507	579	561
508	580	560
509	581	558
510	582	557
511	584	556
512	585	555
513	586	554
514	588	553
515	589	553
516	590	552
517	591	550
518	593	549
519	594	548
520	594	546
521	595	545
522	597	544
523	599	544
524	601	543
525	602	542
526	603	541
527	604	540
528	605	539
529	606	537
530	608	537
531	608	535
532	609	534
533	611	533
534	612	532
535	614	531
536	615	530
537	616	529
538	617	527
539	618	526
540	619	525
541	620	523
542	621	522
543	622	521
544	623	520
545	624	519
546	626	518
547	627	517
548	629	517
549	630	516
550	631	514
551	632	513
552	633	512
553	634	510
554	635	509
555	636	508
556	638	507
557	639	506
558	640	505
559	642	504
560	643	503
561	644	502
562	645	500
563	646	499
564	647	498
565	648	497
566	649	495
567	650	494
568	652	494
569	654	493
570	655	492
571	657	492
572	659	491
573	660	490
574	662	489
575	662	487
576	664	486
577	665	485
578	666	484
579	668	484
580	670	483
581	671	482
582	672	481
583	674	480
584	675	479
585	676	478
586	678	477
587	679	476
588	681	475
589	684	475
590	687	475
591	688	474
592	689	473
593	691	472
594	692	471
595	693	469
596	694	468
597	696	467
598	697	467
599	699	466
600	700	465
601	701	464
602	703	463
603	704	462
604	705	460
605	708	460
606	709	459
607	711	458
608	712	457
609	713	456
610	714	455
611	716	454
612	717	452
613	718	451
614	719	450
615	722	450
616	723	449
617	725	448
618	726	447
619	727	445
620	728	444
621	729	443
622	730	442
623	731	440
624	732	439
625	734	438
626	736	437
627	737	436
628	739	436
629	740	435
630	742	434
631	743	433
632	745	431
633	747	431
634	748	430
635	750	429
636	752	428
637	753	427
638	754	426
639	756	425
640	757	424
641	758	423
642	759	421
643	760	420
644	762	419
645	764	418
646	766	417
647	767	416
648	769	415
649	770	414
650	771	413
651	771	412
652	773	410
653	775	410
654	777	409
655	778	408
656	780	407
657	781	406
658	783	405
659	783	403
660	784	402
661	785	401
662	786	399
663	789	399
664	791	398
665	793	397
666	795	397
667	796	396
668	798	394
669	799	393
670	800	392
671	802	391
672	803	390
673	805	389
674	806	388
675	808	387
676	809	386
677	810	384
678	811	383
679	812	382
680	813	381
681	814	379
682	817	379
683	819	378
684	820	377
685	822	376
686	823	375
687	825	374
688	826	373
689	827	371
690	830	371
691	831	370
692	832	368
693	834	367
694	835	366
695	836	365
696	838	364
697	839	363
698	840	362
699	844	361
700	846	360
701	847	359
702	849	358
703	850	357
704	851	356
705	852	354
706	853	353
707	854	352
708	856	351
709	858	350
710	860	349
711	861	348
712	863	347
713	864	346
714	865	345
715	866	343
716	867	342
717	868	341
718	870	340
719	871	338
720	872	337
721	874	336
722	875	335
723	877	334
724	878	333
725	879	331
726	880	330
727	881	329
728	882	328
729	885	327
730	886	326
731	887	325
732	889	323
733	890	322
734	892	321
735	893	320
736	894	319
737	895	317
738	896	316
739	898	315
740	899	314
741	901	313
742	902	312
743	904	311
744	905	310
745	906	308
746	908	307
747	909	306
748	910	305
749	912	304
750	913	302
751	915	301
752	916	300
753	918	299
754	920	298
755	922	297
756	924	296
757	926	295
758	927	294
759	929	293
760	930	292
761	932	291
762	933	289
763	934	288
764	935	287
765	936	286
766	937	284
767	939	283
768	940	282
769	942	281
770	943	280
771	944	279
772	946	277
773	947	276
774	948	275
775	949	274
776	950	272
777	951	271
778	953	270
779	954	269
780	956	268
781	957	266
782	958	265
783	960	264
784	961	263
785	962	262
786	963	260
787	964	259
788	966	258
789	967	257
790	968	255
791	969	254
792	970	253
793	971	252
794	972	250
795	973	249
796	974	248
797	975	246
798	976	245
799	977	244
800	978	243
801	980	241
802	981	240
803	983	239
804	985	238
805	986	237
806	987	236
807	989	235
808	990	233
809	992	232
810	993	231
811	996	230
812	998	229
813	999	228
814	1000	227
815	1002	225
816	1003	224
817	1004	223
818	1005	222
819	1010	221
820	1012	220
821	1013	219
822	1014	218
823	1016	217
824	1017	215
825	1018	214
826	1019	213
827	1020	212
828	1022	210
829	1024	209
830	1025	208
831	1027	207
832	1028	206
833	1029	204
834	1030	203
835	1032	202
836	1033	201
837	1034	199
838	1035	198
839	1037	197
840	1038	196
841	1039	195
842	1040	193
843	1042	192
844	1043	191
845	1044	190
846	1045	188
847	1046	187
848	1047	186
849	1049	185
850	1050	183
851	1051	182
852	1052	181
853	1053	180
854	1054	178
855	1055	177
856	1056	176
857	1057	175
858	1058	173
859	1059	172
860	1060	171
861	1061	169
862	1063	168
863	1064	167
864	1066	166
865	1067	165
866	1068	163
867	1069	162
868	1070	161
869	1071	160
870	1072	158
871	1073	157
872	1074	156
873	1075	155
874	1076	153
875	1077	152
876	1079	151
877	1080	150
878	1082	148
879	1083	147
880	1084	146
881	1085	145
882	1086	144
883	1087	142
884	1089	141
885	1090	140
886	1092	139
887	1093	137
888	1094	136
889	1095	135
890	1097	134
891	1098	132
892	1099	131
893	1100	130
894	1101	129
895	1102	127
896	1103	126
897	1104	125
898	1106	124
899	1108	123
900	1109	121
901	1110	120
902	1111	119
903	1112	118
904	1113	116
905	1114	115
906	1116	114
907	1117	113
908	1119	112
909	1120	110
910	1121	109
911	1123	108
912	1125	107
913	1126	106
914	1127	104
915	1128	103
916	1130	102
917	1130	101
918	1132	99
919	1133	98
920	1135	97
921	1136	96
922	1137	94
923	1138	93
924	1140	92
925	1141	91
926	1142	89
927	1143	88
928	1144	87
929	1146	86
930	1147	85
931	1148	83
932	1150	82
933	1151	81
934	1153	80
935	1155	78
936	1156	77
937	1157	76
938	1158	75
939	1161	74
940	1163	72
941	1164	71
942	1165	70
943	1167	69
944	1168	68
945	1169	66
946	1171	65
947	1172	64
948	1175	63
949	1179	62
950	1180	60
951	1181	59
952	1182	58
953	1183	57
954	1184	55
955	1185	54
956	1186	53
957	1188	52
958	1189	50
959	1191	49
960	1192	48
961	1193	47
962	1195	45
963	1196	44
964	1197	43
965	1198	42
966	1199	40
967	1201	39
968	1203	38
969	1204	37
970	1206	36
971	1207	34
972	1209	33
973	1210	32
974	1211	31
975	1212	29
976	1213	28
977	1215	27
978	1216	26
979	1218	24
980	1219	23
981	1220	22
982	1221	21
983	1222	19
984	1223	18
985	1224	17
986	1225	16
987	1226	14
988	1227	13
989	1227	12
990	1229	11
991	1231	9
992	1233	8
993	1233	7
994	1234	6
995	1236	4
996	1236	3
997	1238	2
998	1239	1
999	1240	0
